X1,X2
0.1,0.5385135646717921
1.0,0.0
0.26646157515036406,0.0
1.0,0.25890662073816595
0.3242192701846572,0.4615564785914105
0.6295912775285527,0.0
1.0,3.0260029450373858
0.6748565503668212,0.05530395899475439
0.1,0.0
1.0,0.7713733579978911
0.3373078979311791,0.0
0.1,0.09086632459418326
0.1,0.020156417727002638
0.35696476617885753,0.12829094580280542
0.224351114854897,1.440450350619955
1.0,0.0
0.1,0.6295150946460056
1.0,0.0
1.0,0.9772139375529323
1.0,0.0
1.0,0.8031225779033528
1.0,0.0
0.3680410114607444,0.0
0.8317029081918197,0.8481757029081215
0.6347181823438159,0.0
0.5426310338889782,0.635380914668213
1.0,0.0
0.1,0.0
1.0,2.0988093318520393
1.0,0.18078761269536914
0.628090791900167,0.24244153489474016
0.1,1.7457021494454932
1.0,1.0048461730596563
1.0,0.0
0.1,0.0
0.5377398218466465,0.0
0.26231312867066325,0.0
0.8759145899242494,1.3914531232477887
1.0,0.2965621396421884
0.13965978784345445,0.0
1.0,1.897789846049211
0.1,0.03627013550256831
0.1,0.0
0.28026654797891903,0.7873145139563835
1.0,1.9919892288179175
0.1,0.03498917816493455
0.1,0.2633240278517091
1.0,0.35169097090687207
0.6016072233404677,0.0
1.0,0.0
0.5738317610528161,1.4079862003231642
1.0,0.0
1.0,1.1705440554710438
1.0,0.9726255641848464
1.0,0.0
0.1,0.6135249374550381
0.6135388856473618,0.886067690334455
0.7432568073206275,0.16539175380923307
1.0,0.0
1.0,2.0868792654778265
0.1,0.9060525519636453
0.1,0.0
1.0,1.320558396093765
0.1,0.349943128478985
0.962504404964338,0.6231214516925859
1.0,0.0
0.1,0.9479805270865995
1.0,0.21694627734067984
0.1,0.0
1.0,0.32201476167142656
0.7216196690819209,1.2428795599566813
1.0,1.4805058850939867
1.0,0.5919169845926036
0.43876971270374,0.2798761333061682
0.8943530907575128,0.9189837313067114
1.0,0.11122414054592805
0.1,3.2541935679082616
1.0,1.0136873692780348
1.0,0.5376051840341683
1.0,0.9665609225554878
0.4936716197599088,1.7357283101977123
1.0,0.03619345052843537
0.8763196544871753,0.0
0.1,0.6940961767786603
1.0,0.0
0.38878968058212243,0.0
1.0,2.929217994706595
0.1,0.44659217523909367
1.0,0.9604132317636426
0.1,0.26055769482071683
0.1,0.0
1.0,0.0
1.0,3.341791543800284
0.7883796067375635,1.0689490907058687
0.1,0.2209279124808462
1.0,1.2772535578459192
1.0,0.3119175914456954
1.0,0.34220894001374214
0.1,0.26775969960103024
1.0,0.8002184758147564
0.6485045662817466,0.0
1.0,0.0
1.0,0.0
0.1,0.0
1.0,0.0
1.0,0.6465886296161808
1.0,0.0
0.1,0.7192230231855985
1.0,4.074897213766812
1.0,0.02198533117096129
1.0,0.0
0.8934514395889267,0.0
0.8351186780237598,4.168598820733903
0.1,0.0
0.8834837214728468,0.02747975872778541
0.7676927537107703,0.0
1.0,0.0
0.1,0.1552938454237733
0.6186566592843052,0.0
0.501705131775748,0.0
1.0,0.0
0.8509962559964823,0.0
0.7274649746296342,2.084024946131738
0.1,0.8118061604285718
0.1,2.6739913090350265
0.7547268052907644,0.16021404938673836
1.0,0.2142932545246392
1.0,0.5106110476868544
0.6626295607808308,0.0
1.0,0.816747138684886
0.9155485627382266,1.0189135718830078
0.7056727408591666,0.53933125292094
0.633605041900859,0.9601291806188423
1.0,0.0
0.1,0.0
0.7474074177877584,0.7692265972510878
1.0,0.0
1.0,0.0
0.5372384489302375,0.0
1.0,0.0
0.1,0.40615772708966974
1.0,1.3250494011321186
0.1,0.02689544380582781
0.32276840230824355,0.0
0.6257609064760947,0.0
0.1,2.4432075065053964
1.0,0.6552487226711294
0.8908509370853803,1.5408801853022314
0.4500888337703045,1.4314261795777803
1.0,1.0923546387560301
1.0,0.0
1.0,1.8237903023819175
0.8366966017149884,0.6818850514187126
0.1,0.30573597071479314
0.6359769422097377,2.1568483768087674
1.0,0.8503122632311189
1.0,0.0
1.0,0.0
0.1,0.8051222439490384
0.5440686819389199,0.0
1.0,0.0
0.6423655191411382,0.0
1.0,0.0
0.1,2.4616572532390255
0.5113189802123319,0.3273584257568374
0.1,1.1692010450336106
0.20243926133433573,1.1888940738371314
1.0,0.0
0.7080795033787747,0.6329275233947087
1.0,2.78710301732769
1.0,1.0361840765648251
1.0,0.0
0.1,0.21843455893059538
1.0,0.0
1.0,1.0832214954999597
0.848875412008649,0.8323133342103446
0.592403053381247,2.6991875329726587
0.1,0.0
0.1,0.0
1.0,0.0
1.0,0.0
0.6569329970587213,0.9449129631461792
0.9056214675902038,2.404274695233104
0.1,2.0155037208400524
0.1,2.1450500770350653
1.0,0.0
0.14927907085288983,2.2562866354460724
0.1,0.0
0.1,1.7806364935643515
0.8908663849062601,1.7635262874626454
0.1,0.0
0.569971799704915,1.7828516141513484
1.0,1.5353269524227375
1.0,2.509822416613064
0.18367759785638318,3.320198035195105
1.0,0.0
0.1,0.0
1.0,0.0
1.0,0.03337072109397354
0.5159824969635908,0.0
0.4880701123664164,0.0
1.0,1.613396751111136
0.1,0.0
1.0,2.107426104731404
0.6665598754958683,0.45291109872965724
0.1,0.11417826387924239
0.6222909260402693,0.973953079319897
0.9762203636640828,2.2798132459126683
1.0,1.2694275572767053
1.0,1.7013152390984978
0.8442646082019416,2.776525909053471
0.1,2.0835462135136673
0.1,2.2429892832720832
1.0,0.0
0.1,1.4770396949815907
1.0,1.2955260081528777
1.0,0.047056252321340405
0.2905448847004155,1.9314536902390183
0.1,0.5974899965323004
0.7179663659300243,0.0
1.0,0.7699623157797925
0.5489271628908485,0.0
0.1,2.34673086204202
0.1,0.5090418796493817
1.0,0.23397753330989068
1.0,1.2080138006652785
0.14352751411281622,0.9020795640141277
0.7794327022633958,0.0
0.43854900673606445,0.0
0.3169195330469904,2.1939923650702746
1.0,0.0
1.0,0.0
0.1,0.0
0.1,0.48920900665705075
1.0,1.464909437754049
1.0,0.0
0.6133686332376572,0.0
0.2555880137901388,0.37178272008777513
0.1,0.7848961577443984
0.1,1.1287972969627864
0.1,0.0
0.7140135347966823,0.0
1.0,2.2978164952927425
0.1,0.0
0.1,2.0076096323197405
0.11309761030235377,1.3315119539655775
1.0,2.784594221237559
1.0,2.156182491997653
1.0,1.3109960534209202
0.1,1.3065396505960816
0.5053826921497575,2.65226835821868
0.1,1.261837137914548
0.5977202260214531,3.1460934968917487
1.0,0.8412901348485631
1.0,1.269630784073003
1.0,0.22030119845190696
0.1,0.0
1.0,0.0
0.1,0.0
1.0,1.8090839786782644
1.0,0.271333216761222
0.1,0.037055391870700366
0.797548556215908,1.0801540502599938
0.6333787428785366,0.0
0.1,0.0
0.8551642991775675,0.8891855853554658
1.0,1.7052169593299564
0.6430141839075625,0.0
0.8677720342406801,1.5079490809965375
1.0,0.0
1.0,1.4836041060875091
0.1,0.0
0.1,1.0496632420829037
1.0,2.2913764831886887
0.9577520825825054,0.5841366351087041
1.0,0.0
0.1,0.0
0.5341937843589507,0.0
1.0,2.2682813597668163
1.0,0.42275446247623505
0.1,0.32626465160075874
0.46310468273067085,0.20149227744614867
0.5703972369214689,0.0
1.0,0.0
0.1,1.2010986844426037
0.26954535736088314,1.278906077564499
0.6910945942368236,0.0
0.7477499468364985,1.459307541256251
0.17727301996988737,1.4919709819881137
0.1,1.2092549301918465
0.11126096867192276,1.0194913636015688
1.0,0.0
1.0,0.6851721331038848
0.1,2.879733530441633
0.1,1.6206991368022239
1.0,0.8605373226548559
1.0,0.0
0.1,1.5616279913791637
1.0,0.058939112975214814
1.0,0.0
0.7326182968378567,0.73552193260693
0.1,0.0
0.1,0.0
1.0,0.0
1.0,1.100195247380983
1.0,1.7599031105365617
1.0,0.18313473580633466
0.1,3.8427760504581885
1.0,2.8216938334769575
0.7771227832424633,0.0
1.0,1.3380829055594
1.0,2.098337508369444
0.6047633253548846,2.4058094513223027
0.5962147081946472,1.9522457764671386
0.1,0.7633630586549245
0.1,0.06327756196482828
0.8409686152323071,0.0
0.1,0.9522290255375178
0.1,0.0
0.1,0.0
0.1,1.6698318873490028
1.0,0.0
0.2282320028694409,1.8307320491587968
0.1,0.24841196038735797
1.0,0.0
1.0,0.0
1.0,2.1316591233157687
0.1,0.0
0.1,1.607466429625563
1.0,0.7276289050410233
0.9470936178552056,0.0
1.0,0.0
0.1,2.363582945537929
0.1954025346484478,0.3449227851008379
1.0,0.9766090858842176
1.0,0.0
0.1,1.3851063087138207
0.1,1.2263932469416543
1.0,0.0
1.0,0.0
0.1,0.0
0.9068009412854072,0.32961985499503255
0.5073471136431594,0.0
1.0,1.490787397207206
0.7807711535433154,0.0
1.0,1.9639361340255106
1.0,0.0
0.7113244053190628,0.0
1.0,2.434395175121093
1.0,0.0
0.1,0.0
1.0,0.0
0.1,0.0
0.1,2.8520839756435823
1.0,1.3441296013771382
0.1,0.8263266011522215
0.8173230756078451,0.0
1.0,0.0
1.0,0.1940975229553967
1.0,0.0
0.9510450423186717,0.46007479098168624
0.9278263997930287,0.0
0.35255791450784435,0.6358227041302632
0.5506999279018518,1.6552895866413428
0.9473323521902995,0.2905952970302683
1.0,0.7553579188509694
0.5356279329000265,0.4138249031873204
1.0,0.0
0.7613084975054515,0.0
0.5136690353484938,2.504848591112796
0.7632347800018409,0.0
0.1,0.8908015150584274
0.8957601392344734,0.0
1.0,0.4035471326658427
0.1,1.9027772227999935
0.5448003168018853,0.4936412943856052
0.7690049318321736,0.2812429948121546
1.0,0.07021836881267854
0.7346145116079472,2.6264438554495064
0.1,4.022334860641443
0.1,0.5241855210571733
0.9979563199427433,1.3545280261591133
0.1,0.0
0.1,0.0
1.0,0.0
1.0,0.6357583748035256
0.5069822492727691,0.0
1.0,0.0
1.0,0.0
1.0,2.237100772937958
1.0,0.0
0.1,0.0
1.0,0.0
0.7294432688975625,2.303766779148023
0.1,1.0469059860897234
0.1,0.0
0.1,0.7238289844002994
0.965238712957157,0.6925644925646683
1.0,0.9966011742916194
0.4952657413748295,0.9928076123570265
1.0,0.7133708642289225
1.0,0.0
0.1596948449997218,0.011452002810998034
1.0,0.41410283364094014
0.1,0.0
1.0,1.4808466254219579
0.4528565477362065,0.0
0.20905175004689558,2.1016802167813764
1.0,0.0
1.0,0.0
0.15160126621004003,0.585680233626414
1.0,0.0
1.0,0.0
1.0,1.9360947791751082
0.1,0.0
1.0,0.4995384100212665
0.7606553477280384,1.5256036597883182
0.1,2.496937611296395
1.0,3.0819145703380757
1.0,0.0
0.1,1.0618694010280756
0.1,0.0
0.1,0.05512171666332055
1.0,0.0
0.1561073303942333,0.0
0.1,0.0
1.0,0.0
1.0,1.0778518101250225
1.0,3.3349962251158862
1.0,0.0
1.0,0.0
1.0,0.1290406849200917
1.0,0.0
1.0,0.30300818090083836
1.0,0.0
1.0,0.8615255765248861
0.1,0.9061258944268527
0.9829171458771359,0.6934358863149552
0.1,1.360608361753254
1.0,0.3984947598247641
0.1,0.0
1.0,2.0763676677236234
1.0,0.7774915122117765
0.1,1.4900174466682468
0.1,0.13625738070037463
0.1,0.0
0.7898355765001263,1.8704416420396255
0.1,0.2683275746129132
0.6520433015086327,1.4697281808894658
0.5807068935287917,0.1443081620045379
1.0,0.15882728635283416
0.1,0.7734827004089058
0.1,1.5637440438268615
0.6242400735603227,0.0
1.0,0.9436008213957355
1.0,1.0142019446469694
0.2555826837412407,0.8797267028152884
0.1,0.8012177747938349
1.0,0.0
1.0,0.0
0.38095168597907036,0.20682957344211642
0.17343667888364311,0.0
1.0,0.0
0.1,0.0
0.1,0.9004973723048222
0.2056383818202232,2.2193127555769996
0.1,0.0
0.1,2.238429004137406
0.1,1.8232794491157778
0.6381927109395403,0.8527456490038652
0.1,0.0
0.6568343307863491,0.9049181284226812
1.0,2.3097500209685022
0.22063203169410073,0.0
1.0,1.4163623904591034
0.1,0.7824813287400304
1.0,0.0
1.0,1.6162938574172734
0.1,0.0
1.0,0.8184893880128479
1.0,0.6524026149869839
0.6906557740362976,3.911450426346345
1.0,2.0056803301086044
0.12623117444831256,0.21815599401109503
1.0,0.4445842391260648
1.0,0.13638990018661473
1.0,0.39009974435882366
0.1,0.0
0.3684010694230514,0.0
0.1,0.07488744547724982
1.0,0.0
0.1,0.24933076776414684
1.0,0.9837433167419145
0.1,1.8313293952981533
0.4819680938635258,5.0
0.1,0.9668182148907073
0.40129546801711313,2.996760269756285
1.0,0.0
0.5280641645810321,0.0
0.1,0.05420772687226181
0.1,0.9410281406080997
0.1,0.0
1.0,1.9815111549439925
0.1,1.2295102054320812
1.0,0.0
0.9127936295810277,0.6455785813707192
0.9417146581546586,0.0
0.1,1.342734875506228
1.0,1.9166150337923102
1.0,1.0333842412851013
0.1,1.7402758721382365
0.3143539498573934,3.237632901102535
1.0,0.35369785358261085
0.8099578481837465,0.0
1.0,2.090863686823737
1.0,0.0
0.3781520096096498,0.0
0.1,2.2031049415264996
1.0,2.593426383930021
0.1,1.6322242960333837
0.1,0.8219964827652192
1.0,0.0
0.1,1.8579597184909546
0.1,2.3843941612752455
0.1,0.0
0.32702031324300646,0.9579910400543489
1.0,0.0
1.0,1.1373679968904817
0.1,2.681934744467244
1.0,0.6444264102924118
1.0,0.0
0.1,0.17193357128747844
0.6754635870276686,3.3080425386914927
0.1,0.3993348863526791
0.5468038252324946,0.25677870477706954
0.6493841471396007,1.8463348563564859
0.1,1.611320028218728
0.1,0.16927224907387395
0.8663480286842546,0.0
0.3138132110969454,0.15427018538657677
1.0,0.0
0.1,0.3839583595557244
1.0,0.0
0.5628780641346965,0.0
0.5065089690436821,0.9924032460239313
0.9809300168931796,0.0
1.0,0.0
1.0,0.8942540429045083
0.1,1.4690476140942572
1.0,0.9662204545049567
1.0,1.0816155253937443
0.1,1.7499739079498573
1.0,0.0
0.8590578600819838,3.3058663115709255
0.1,0.07843610132712188
0.6826612471294851,0.0
0.1,0.0
0.10542391224881098,0.36866534295551967
0.7118807158896503,0.0
0.1,0.0
1.0,0.7193865342683982
0.9370261894491652,1.3022137582252222
1.0,0.400172656016165
0.7238231630403201,0.775703296967571
1.0,2.956557954654568
0.6518760903829293,0.0
1.0,0.9398997372210377
1.0,0.0
0.1,0.22092363818334693
1.0,0.0
0.1,2.389633689313454
0.1,0.6627545510133578
0.1,0.25460555578801425
0.20736076293051947,0.0
1.0,1.6990327280426514
1.0,0.015535121451910678
0.1,2.3094059562469327
0.1,0.0
1.0,0.23598704247745397
1.0,0.0
1.0,0.0
1.0,1.2633105087362793
1.0,0.0
0.1,1.1140198131336625
0.1,0.8562429268628043
1.0,0.07759824695915471
0.49260304893167994,0.1141822409003948
0.1,1.3310525387092336
0.1,0.0
1.0,1.6963271810152294
0.8944420053334379,0.0
0.898889963552127,1.089517955620919
0.36553656664696665,0.1464858446842134
0.503174853999214,0.627259217920259
0.1,0.0
0.12652799482511112,0.0
0.1,0.0
0.1,0.5997513345174174
0.1,1.9584413238225213
0.1,0.8798065178872712
0.1,1.3603591021319512
0.7660628857062115,0.0
1.0,0.8043647818613628
1.0,0.765919094465634
1.0,0.44411780605301676
0.1,0.19928486495036524
1.0,0.0
1.0,0.0
0.3789236429995782,0.0
0.7503158420538596,0.044685166891852424
0.1,1.6923552114739198
1.0,2.4136930533783243
0.1,0.0
0.1,0.5190820853603587
1.0,1.5848684289048804
1.0,1.4425270870005227
0.1,1.767428874920544
0.46301740846800754,0.0
0.8801241534814748,0.8517956478940993
0.18811305631866804,0.0
1.0,0.0
1.0,0.0
0.1,1.4813164267411656
0.1,0.0
1.0,1.6475207349969183
1.0,1.2584035862362772
0.1,2.112286781836649
1.0,0.0
1.0,0.0
0.8420064784839583,0.2795695976581761
1.0,1.2429369425547896
1.0,0.8615405076114083
1.0,2.1656748911452377
0.11829326196566992,3.1678788434874066
0.1,1.7264870634258982
0.6158212495104759,0.0
0.23880376796901914,0.4089352541473318
0.7249746305618864,1.29725632989981
0.1,0.20729570508496276
1.0,0.0
0.36367865400942156,0.0
1.0,0.0
1.0,0.17928774448393264
0.556136335564214,0.7737890216456148
0.1,0.0
0.796699948273649,2.531413842852768
0.6747567194209014,0.0
1.0,0.0
1.0,0.0
1.0,1.7480179415090873
1.0,0.06470678107477323
0.1,1.1978245194232673

